id,title,description,"item group id",link,"product type",fb_product_category,"image link",condition,availability,price,"sale price",brand,"additional image link","identifier exists"
442,"Car Charger 2 ports (Type C and USB) Output Above 2.4A with Presentable Packaging",,442,https://esquare.store/product/car-charger-2-ports-type-c-and-usb/,"Mobile Accessories > Chargers",237,https://esquare.store/wp-content/uploads/2022/08/1cQ2eA-7yMwl68KvXKPNMI4p8r5yUXsXsH4boKhqBbbBQ4Rz3w.jpg,new,"out of stock","1210.00  PKR","1210.00  PKR",Esquare,,no
413,"USB to Micro Must Show Fast Charging",,413,https://esquare.store/product/usb-to-micro-must-show-fast-charging/,"Mobile Accessories > Cables > Converters",237,https://esquare.store/wp-content/uploads/2022/08/19-ZTS-CR-EE-019-2.jpg,new,"in stock","1200.00  PKR","1200.00  PKR",Esquare,,no
403,"USB to Type C MUST Show Fast Charging",,403,https://esquare.store/product/usb-to-type-c-must-show-fast-charging/,"Mobile Accessories > Cables > Converters",237,https://esquare.store/wp-content/uploads/2022/08/20-ZTS-CR-EE-020-1.jpg,new,"in stock","242.00  PKR","242.00  PKR",Esquare,,no
394,"USB to lightning",,394,https://esquare.store/product/usb-to-lightning/,"Mobile Accessories > Cables > Converters",237,https://esquare.store/wp-content/uploads/2022/08/21-ZTS-CR-EE-021-5-e1661051373259.jpg,new,"in stock","383.90  PKR","383.90  PKR",Esquare,,no
387,"Type C to C converter cable",,387,https://esquare.store/product/type-c-to-c-converter-cable/,"Mobile Accessories > Cables > Converters",237,https://esquare.store/wp-content/uploads/2022/08/22-ZTS-CR-EE-022-4.jpg,new,"in stock","383.90  PKR","383.90  PKR",Esquare,,no
378,"C to lightning",,378,https://esquare.store/product/c-to-lightning/,"Mobile Accessories > Cables > Converters",237,https://esquare.store/wp-content/uploads/2022/08/23-ZTS-CR-EE-023-3.jpg,new,"in stock","768.90  PKR","768.90  PKR",Esquare,,no
369,"Flexible Mobile Holder Stand",,369,https://esquare.store/product/flexible-mobile-holder-stand/,"Mobile Accessories > Mobile Stand",237,https://esquare.store/wp-content/uploads/2022/08/24-ZTS-CR-EE-024-4.jpg,new,"in stock","231.00  PKR","231.00  PKR",Esquare,,no
361,"P47 Headphone | High Quality Performance | Support TF Card and FM Radio | Foldable Portable Design | Easy To Use | 3 Month Local Warranty ( New )","Product detail of P47 Headphones         	P47 Headphones Delivers powerful sound and deep bass to enhance your music experience.   	Built-in microphone supports calls and hands-free communication.   	Carefully designed ear tips fit without damaging your ear canal.   	The Bluetooth headphones feature over-ear padded earcups.   	A faux leather headband for largest comfort.   	The built-in remote control makes it easy to raise or lower.   	The volume, skip ahead or skip a track, play or pause music. And allows you to continue your work, no matter what you're doing.       General Description of p47 Headphones    The earphones are designed so that nothing gets in the way of your music, whether you are at work, traveling or on the road. You can play or pause tracks, skip to next or end calls, answer, reject with dedicated buttons.       The P47 Wireless Bluetooth Headphones are rechargeable and deliver rich bass and sound quality. It can be used with an auxiliary cable to avoid using the headset backup battery. The foldable design of the on-ear headphones makes for easy storage. The ultra-lightweight headphones come with a charging cable. An auxiliary audio cable.  A premium case to store cables, SD cards, etc. The passive noise canceling feature makes these stylish headphones. more enjoyable when listening to music in public places.              You can increase or decrease the volume, skip forward or backward, play or pause your music, and continue your work no matter what you're doing.",361,https://esquare.store/product/p47-headphone-high-quality-performance-support-tf-card-and-fm-radio-foldable-portable-design-easy-to-use-3-month-local-warranty-new/,"Mobile Accessories > Headphones > Computer Accessories",237,https://esquare.store/wp-content/uploads/2022/08/25-ZTS-CR-EE-025-4.jpg,new,"in stock","1310.00  PKR","1099.00  PKR",Esquare,,no
323,"Lightning to Headphone Jack Adapter","<img class=""aligncenter wp-image-327 size-full"" src=""https://esquare.store/wp-content/uploads/2022/08/29-ZTS-CR-EE-029-4.jpg"" alt="""" width=""930"" height=""1415"" /> <img class=""aligncenter wp-image-326 size-full"" src=""https://esquare.store/wp-content/uploads/2022/08/29-ZTS-CR-EE-029-3.jpg"" alt="""" width=""930"" height=""1690"" /><img class=""aligncenter wp-image-325 size-full"" src=""https://esquare.store/wp-content/uploads/2022/08/29-ZTS-CR-EE-029-2.jpg"" alt="""" width=""930"" height=""1805"" />",323,https://esquare.store/product/lightning-to-headphone-jack-adapter/,Converters,237,https://esquare.store/wp-content/uploads/2022/08/29-ZTS-CR-EE-029-8.jpg,new,"in stock","550.00  PKR","550.00  PKR",Esquare,,no
315,"P66 Headphone Wireless Bluetooth Wit Price",,315,https://esquare.store/product/p66-headphone-wireless-bluetooth-wit-price/,"Mobile Accessories > Bluetooth Headphones",237,https://esquare.store/wp-content/uploads/2022/08/30-ZTS-CR-EE-030-7-e1661048604956.jpg,new,"in stock",,,Esquare,,no
308,"Earbuds A10s","<img class=""aligncenter wp-image-314 size-full"" src=""https://esquare.store/wp-content/uploads/2022/08/31-ZTS-CR-EE-031-6.jpg"" alt="""" width=""800"" height=""1230"" />",308,https://esquare.store/product/earbuds-a10s/,"Lights and Flashes",237,https://esquare.store/wp-content/uploads/2022/08/31-ZTS-CR-EE-031-2.jpg,new,"in stock","2530.00  PKR","2530.00  PKR",Esquare,,no
302,"BESTIN 10"" / 26cm RingLight With Phone Holder",,302,https://esquare.store/product/bestin-10-26cm-ringlight-with-phone-holder/,"Mobile Accessories > Lights and Flashes",237,https://esquare.store/wp-content/uploads/2022/08/35-ZTS-CR-EE-035-2.jpg,new,"in stock","1210.00  PKR","1210.00  PKR",Esquare,,no
294,"Selfie ring light with Tripod Stand 26cm Ring Light with 7ft Tripod Stand",,294,https://esquare.store/product/selfie-ring-light-with-tripod-stand-26cm-ring-light-with-7ft-tripod-stand/,"Mobile Accessories > Lights and Flashes",237,https://esquare.store/wp-content/uploads/2022/08/36-ZTS-CR-EE-036-1.jpg,new,"in stock","1868.90  PKR","1868.90  PKR",Esquare,,no
290,"ENRG Flexible Tripod UFO Stand For Portable Camera",,290,https://esquare.store/product/enrg-flexible-tripod-ufo-stand-for-portable-camera/,"Mobile Accessories > Stands",237,https://esquare.store/wp-content/uploads/2022/08/37-ZTS-CR-EE-037-1.jpg,new,"in stock","775.00  PKR","775.00  PKR",Esquare,,no
285,"Mobile Holder POP Socket Fingers Grip",,285,https://esquare.store/product/mobile-holder-pop-socket-fingers-grip/,"Mobile Accessories > Mobile Stand",237,https://esquare.store/wp-content/uploads/2022/08/38-ZTS-CR-EE-038-2.jpg,new,"in stock","165.00  PKR","165.00  PKR",Esquare,,no
244,"Wire less Keyboard with touchpad",,244,https://esquare.store/product/wire-less-keyboard-with-touchpad/,"Computer Accessories > Keybaords",237,https://esquare.store/wp-content/uploads/2022/08/42-ZTS-CR-EE-042-6.jpg,new,"in stock","1210.00  PKR","1210.00  PKR",Esquare,,no
237,"USB Hub 4 Port 2.0",,237,https://esquare.store/product/usb-hub-4-port-2-0/,"Computer Accessories > USB Hubs",237,https://esquare.store/wp-content/uploads/2022/08/43-ZTS-CR-EE-043-1.jpg,new,"in stock",,,Esquare,,no
233,"USB to Micro",,233,https://esquare.store/product/usb-to-micro/,"Mobile Accessories > Cables",237,https://esquare.store/wp-content/uploads/2022/08/44-ZTS-CR-EE-044-2.jpg,new,"in stock","275.00  PKR","275.00  PKR",Esquare,,no
231,"USB Wire Extension (1M)",,231,https://esquare.store/product/usb-wire-extension-1m/,Electronics,237,https://esquare.store/wp-content/uploads/2022/08/45-ZTS-CR-EE-045-1.jpg,new,"in stock","218.90  PKR","218.90  PKR",Esquare,,no
226,"Aux cable",,226,https://esquare.store/product/aux-cable/,"Mobile Accessories > Cables",237,https://esquare.store/wp-content/uploads/2022/08/46-ZTS-CR-EE-046-1.jpg,new,"in stock","110.00  PKR","110.00  PKR",Esquare,,no
224,"2 in 1 Iphone Connector",,224,https://esquare.store/product/2-in-1-iphone-connector/,"Mobile Accessories > Connectors",237,https://esquare.store/wp-content/uploads/2022/08/47-ZTS-CR-EE-047-1.jpg,new,"in stock","658.90  PKR","658.90  PKR",Esquare,,no
221,"W10+ Game Controller",,221,https://esquare.store/product/w10-game-controller/,"Mobile Accessories > Gamings",237,https://esquare.store/wp-content/uploads/2022/08/ZTS-CR-EE-048-1.jpg,new,"in stock",,,Esquare,,no
216,"Sports Bluetooth Handfree with Inline Microphone",,216,https://esquare.store/product/sports-bluetooth-handfree-with-inline-microphone/,Electronics,237,https://esquare.store/wp-content/uploads/2022/08/49-ZTS-CR-EE-049-2.jpg,new,"in stock","548.90  PKR","548.90  PKR",Esquare,,no
214,"2 in 1 Connector",,214,https://esquare.store/product/2-in-1-connector/,"Mobile Accessories > Connectors",237,https://esquare.store/wp-content/uploads/2022/08/50-ZTS-CR-EE-050-1.jpg,new,"in stock","218.90  PKR","218.90  PKR",Esquare,,no
209,"w11+ Game Controller",,209,https://esquare.store/product/w11-game-controller/,Electronics,237,https://esquare.store/wp-content/uploads/2022/08/51-ZTS-CR-EE-051-1.jpg,new,"in stock","548.90  PKR","548.90  PKR",Esquare,,no
204,"USB to Micro Convertor OTG",,204,https://esquare.store/product/usb-to-micro-convertor-otg/,"Mobile Accessories > Connectors",237,https://esquare.store/wp-content/uploads/2022/08/52-ZTS-CR-EE-052-3.jpg,new,"in stock","86.90  PKR","86.90  PKR",Esquare,,no
193,"Wall Mounted Mobile Holder",,193,https://esquare.store/product/wall-mounted-mobile-holder/,"Mobile Accessories > Mobile Stand",237,https://esquare.store/wp-content/uploads/2022/08/53-ZTS-CR-EE-053-2.jpg,new,"in stock","218.90  PKR","218.90  PKR",Esquare,,no
190,"Single Pin Headphone Connector",,190,https://esquare.store/product/single-pin-headphone-connector/,"Mobile Accessories > Connectors",237,https://esquare.store/wp-content/uploads/2022/08/54-ZTS-CR-EE-054-1.jpg,new,"in stock","330.00  PKR","330.00  PKR",Esquare,,no
187,"Finger Ring Holder",,187,https://esquare.store/product/finger-ring-holder/,"Mobile Accessories > Mobile Stand",237,https://esquare.store/wp-content/uploads/2022/08/55-ZTS-CR-EE-055-1.jpg,new,"in stock","108.90  PKR","108.90  PKR",Esquare,,no
184,"V38 Wireless Neckband Price In Pakistan",,184,https://esquare.store/product/v38-wireless-neckband-price-in-pakistan/,"Mobile Accessories > Bluetooth Headphones",237,https://esquare.store/wp-content/uploads/2022/08/ZTS-CR-EE-056-1.jpg,new,"in stock","2198.90  PKR","2198.90  PKR",Esquare,,no
179,"W17 Microwear Series 7 full screen Bluetooth Smart watch","Main Highlights:     	Full Curved Infinite Screen   	1.92″ Display Size   	Bezel-Less Screen   	Original Space Grey Color   	Lag-Free Super Smooth   	500+ Watch faces via the app   	Both buttons working    Microwear  Functions:       	Main Features: Watch face download, Split display, Bluetooth call, Heart rate, BP, SPO2.   	Information Push: Synchronous incoming messages notification from the Notification Center in your phone   	Calls: Make & Answer calls after connecting Bluetooth with Smart Phone    Other Add ons:       	Pedometer   	Sport   	Sleep Monitor   	Vibration   	Bluetooth Music   	Weather   	Stopwatch   	Alarm Clock   	Remote Camera   	Find Phone",179,https://esquare.store/product/w17-microwear-series-7-full-screen-bluetooth-smart-watch/,"Smart Gadgets > Smart Watches",237,https://esquare.store/wp-content/uploads/2022/08/W17-Microwear-Smartwatch-1.webp,new,"in stock","4620.00  PKR","4620.00  PKR",Esquare,,no
173,"D9 PUBG Gaming Trigger",,173,https://esquare.store/product/d9-pubg-gaming-trigger/,"Mobile Accessories > Gamings",237,https://esquare.store/wp-content/uploads/2022/08/58-ZTS-CR-EE-058-4.jpg,new,"in stock","328.90  PKR","328.90  PKR",Esquare,https://esquare.store/wp-content/uploads/2022/08/58-ZTS-CR-EE-058-5.jpg,no
170,"T100 PLUS Bluetooth Calling Smart Watch for Men","Specifications  Parameter:    Model: T100Plus    APP: Hry Fine    Colors: Black, white, pink, red, blue, purple, light green, dark green    Screen size: 1.75inch    Compatible System: Android5.0 and above IOS9.0 and above    Type: Full touch    Battery Capacity: 3.7V/195mAh    Waterproof Level: Water resistance(Only daily use, no swimming/diving/bathing)    Charging Method: Magnetic charging seat  Major function  Looking for mobile phone, call record, Facebook, sedentary reminder, dialing, flashlight, APP downloading QR code, body temperature test, step counting, Bluetooth music, remote photo, menu style switching, brightness, language switching, Twitter, information, running, sleep monitoring, alarm clock, stopwatch, blood pressure, riding, shutdown, mountaineering, skipping rope, heart rate, phone book, weather.  Software features  Looking for mobile phone, call record, Facebook, sedentary reminder, dialing, flashlight, APP downloading QR code, body temperature test, step counting, Bluetooth music, remote photo, menu style switching, brightness, language switching, Twitter, information, running, sleep monitoring, alarm clock, stopwatch, blood pressure, riding, shutdown, mountaineering, skipping rope, heart rate, phone book, weather.  Watch Language  UI message push support: English, Simplified Chinese, Italian, Portuguese, Polish, Spanish, French, Greek, Persian, Hungarian, Czech, Russian, Turkish, Dutch, German, Thai, Vietnamese, Indonesian, Malay, Filipino, Arabic, Hebrew, Finnish and Ukrainian    APP Language: English, Simplified Chinese, Italian, Portuguese, Polish, Spanish, French, Greek, Persian, Hungarian, Czech, Russian, Turkish, Dutch, German, Thai, Vietnamese, Indonesian, Malay, Filipino, Arabic, Hebrew, Finnish and Ukrainian.    &nbsp;                &nbsp;    &nbsp;",170,https://esquare.store/product/t100-plus-bluetooth-calling-smart-watch-for-men/,"Smart Gadgets > Smart Watches > Hot Selling Products",237,https://esquare.store/wp-content/uploads/2022/08/T100-Plus-Smart-Watch.jpg,new,"in stock","6000.00  PKR","2999.00  PKR",Esquare,,no
